CUSTOMER_ID;COLLEGE;DATA;DATA_Categorie;INCOME;INCOME_Categorie;OVERCHARGE;OVERCHARGE_Categorie;LEFTOVER;HOUSE;LESSTHAN600k;CHILD;JOB_CLASS;REVENUE;HANDSET_PRICE;OVER_15MINS_CALLS_PER_MONTH;TIME_CLIENT;AVERAGE_CALL_DURATION;REPORTED_SATISFACTION;REPORTED_USAGE_LEVEL;CONSIDERING_CHANGE_OF_PLAN;CHURNED
C100200;one;300;Less than 1 Gbs/month;64523;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;395129;True;0;1;156;539;16;2;13;unsat;very_little;never_thought;STAY
C100201;zero;10.676156583629892;Less than 1 Gbs/month;48151;Between 25000 and 50000 $/year;232;More than 200 $/year;23;752622;False;3;4;169;165;16;1.2;5;very_unsat;little;considering;STAY
C100202;zero;347.56097560975604;Less than 1 Gbs/month;24678;Less than 25000 $/year;64;Less than 100 $/year;0;252021;True;3;1;110;205;5;2.9;9;unsat;avg;considering;STAY
C100203;one;268.78612716763007;Less than 1 Gbs/month;58009;Between 50000 and 75000 $/year;76;Less than 100 $/year;17;893922;False;2;1;133;828;5;2.1;1;very_sat;very_high;no;STAY
C100204;zero;90.00000000000001;Less than 1 Gbs/month;74722;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;191950;True;1;4;195;485;1;1.3;15;unsat;very_little;actively_looking_into_it;STAY
C100205;zero;88.35341365461849;Less than 1 Gbs/month;42369.5;Between 25000 and 50000 $/year;67;Less than 100 $/year;58;783752;False;4;1;153;294;3;3.2;2;very_sat;little;perhaps;STAY
C100206;one;307.1428571428571;Less than 1 Gbs/month;21399;Less than 25000 $/year;0;Less than 100 $/year;32;642405;False;3;4;188;142;0;5.3;1;very_unsat;very_little;perhaps;STAY
C100207;zero;917.9104477611941;Less than 1 Gbs/month;50677;Between 50000 and 75000 $/year;34;Less than 100 $/year;18;666881;False;1;2;232;278;3;3.1;4;very_sat;very_little;considering;STAY
C100208;zero;403.8461538461538;Less than 1 Gbs/month;74464.5;Between 50000 and 75000 $/year;56;Less than 100 $/year;46;181331;True;0;2;116;693;3;2.1;1;unsat;little;no;STAY
C100209;one;124.20382165605093;Less than 1 Gbs/month;87013;More than 75000 $/year;144;Between 100 and 200 $/year;7;282378;True;3;1;158;864;15;1.3;6;unsat;avg;considering;LEAVE
C100210;one;686.9158878504674;Less than 1 Gbs/month;82294;More than 75000 $/year;44;Less than 100 $/year;7;227272;True;2;3;82;893;0;5.9;15;very_unsat;very_high;never_thought;STAY
C100211;zero;692.3076923076923;Less than 1 Gbs/month;72154.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;16;892281;False;2;3;176;436;1;5;4;very_sat;high;no;STAY
C100213;one;192.30769230769232;Less than 1 Gbs/month;60059.5;Between 50000 and 75000 $/year;202;More than 200 $/year;79;176013;True;2;2;135;256;21;5;5;very_unsat;high;no;LEAVE
C100214;zero;324.074074074074;Less than 1 Gbs/month;45537;Between 25000 and 50000 $/year;224;More than 200 $/year;0;172600;True;1;4;139;190;15;1.5;12;very_unsat;very_little;actively_looking_into_it;LEAVE
C100215;zero;83.60655737704919;Less than 1 Gbs/month;17470.5;Less than 25000 $/year;0;Less than 100 $/year;51;721471;False;5;4;209;199;1;1.7;1;very_unsat;high;considering;LEAVE
C100216;one;367.7758318739054;Less than 1 Gbs/month;26687.5;Between 25000 and 50000 $/year;61;Less than 100 $/year;41;229062;True;3;3;115;150;13;6;1;very_unsat;very_high;actively_looking_into_it;STAY
C100218;one;293.70629370629365;Less than 1 Gbs/month;90900;More than 75000 $/year;186;Between 100 and 200 $/year;66;386023;True;0;1;130;638;0;2.8;1;very_unsat;avg;considering;STAY
C100219;zero;116.66666666666666;Less than 1 Gbs/month;25112.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;8;193197;True;2;4;126;363;0;1.7;4;very_unsat;very_little;no;STAY
C100220;zero;35.29411764705882;Less than 1 Gbs/month;20264;Less than 25000 $/year;0;Less than 100 $/year;75;640360;False;4;4;143;247;0;2;1;very_unsat;very_high;no;STAY
C100221;one;233.24396782841822;Less than 1 Gbs/month;47190.5;Between 25000 and 50000 $/year;163;Between 100 and 200 $/year;11;600767;False;3;3;141;255;19;1.9;5;very_unsat;little;never_thought;STAY
C100222;zero;540;Less than 1 Gbs/month;32894.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;74;931981;False;1;3;139;290;1;1.8;2;unsat;very_high;considering;STAY
C100223;one;960;Less than 1 Gbs/month;10676;Less than 25000 $/year;0;Less than 100 $/year;0;202941;True;3;4;169;171;1;2.2;9;unsat;high;considering;LEAVE
C100224;one;1357.5418994413405;Between 1 and 2 Gbs/month;48676.5;Between 25000 and 50000 $/year;79;Less than 100 $/year;0;555290;True;1;4;146;255;15;6.1;14;very_unsat;little;never_thought;LEAVE
C100225;one;620;Less than 1 Gbs/month;87354.5;More than 75000 $/year;200;More than 200 $/year;13;688890;False;0;2;207;778;11;4.2;5;very_unsat;little;perhaps;LEAVE
C100226;one;89.28571428571429;Less than 1 Gbs/month;32342;Between 25000 and 50000 $/year;206;More than 200 $/year;87;739409;False;3;1;137;241;25;3.5;2;unsat;little;considering;STAY
C100227;zero;1197.8798586572439;Between 1 and 2 Gbs/month;57654;Between 50000 and 75000 $/year;183;Between 100 and 200 $/year;0;377333;True;0;1;149;144;24;9.3;2;unsat;very_high;considering;LEAVE
C100229;one;134.1358555460017;Less than 1 Gbs/month;83507;More than 75000 $/year;173;Between 100 and 200 $/year;89;929880;False;3;1;203;726;25;3.2;12;very_unsat;very_high;actively_looking_into_it;LEAVE
C100230;zero;71.875;Less than 1 Gbs/month;40598;Between 25000 and 50000 $/year;0;Less than 100 $/year;86;538464;True;3;4;92;227;0;1.3;2;unsat;little;actively_looking_into_it;LEAVE
C100232;one;287.5399361022364;Less than 1 Gbs/month;82155;More than 75000 $/year;63;Less than 100 $/year;15;310077;True;2;4;257;629;3;2;6;unsat;little;considering;STAY
C100233;one;528.5714285714286;Less than 1 Gbs/month;27599.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;11;998211;False;2;2;187;672;1;2.7;4;avg;little;no;STAY
C100234;one;870;Less than 1 Gbs/month;21856.5;Less than 25000 $/year;0;Less than 100 $/year;0;312170;True;3;3;223;245;0;1.9;13;very_unsat;avg;actively_looking_into_it;LEAVE
C100236;one;531.1475409836065;Less than 1 Gbs/month;64810;Between 50000 and 75000 $/year;45;Less than 100 $/year;16;475447;True;3;2;152;450;4;3.4;12;very_unsat;very_high;perhaps;LEAVE
C100238;one;510.0000000000001;Less than 1 Gbs/month;49468;Between 25000 and 50000 $/year;0;Less than 100 $/year;5;303512;True;1;2;99;387;1;2.7;4;unsat;little;considering;STAY
C100239;one;415.0197628458497;Less than 1 Gbs/month;28710.5;Between 25000 and 50000 $/year;153;Between 100 and 200 $/year;0;435621;True;3;2;228;219;29;1.5;1;very_unsat;very_high;no;LEAVE
C100241;one;280.12048192771084;Less than 1 Gbs/month;38015.5;Between 25000 and 50000 $/year;232;More than 200 $/year;0;283802;True;5;2;171;153;0;3.1;11;unsat;very_high;considering;LEAVE
C100242;one;789.4736842105265;Less than 1 Gbs/month;80802;More than 75000 $/year;52;Less than 100 $/year;0;156117;True;2;3;209;451;4;3;11;very_unsat;very_high;actively_looking_into_it;STAY
C100243;zero;174.2738589211618;Less than 1 Gbs/month;64128.5;Between 50000 and 75000 $/year;141;Between 100 and 200 $/year;23;807514;False;0;1;121;830;26;1.4;6;very_sat;little;actively_looking_into_it;STAY
C100244;zero;1470.0000000000002;Between 1 and 2 Gbs/month;71398.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;11;236155;True;1;1;200;594;0;2.9;6;avg;high;actively_looking_into_it;LEAVE
C100246;zero;480;Less than 1 Gbs/month;10541.5;Less than 25000 $/year;0;Less than 100 $/year;72;473181;True;1;2;157;231;1;1.6;1;very_unsat;very_little;actively_looking_into_it;STAY
C100249;one;413.0434782608696;Less than 1 Gbs/month;49423.5;Between 25000 and 50000 $/year;38;Less than 100 $/year;22;166142;True;0;1;120;313;3;2.9;5;very_sat;very_high;no;STAY
C100250;one;921.6867469879517;Less than 1 Gbs/month;85059.5;More than 75000 $/year;66;Less than 100 $/year;0;656256;False;2;1;181;222;3;3.1;11;very_unsat;very_little;no;LEAVE
C100251;zero;606.8702290076335;Less than 1 Gbs/month;59079.5;Between 50000 and 75000 $/year;162;Between 100 and 200 $/year;14;624867;False;1;2;147;363;21;5.3;5;sat;high;considering;STAY
C100252;one;510.63829787234033;Less than 1 Gbs/month;64627.5;Between 50000 and 75000 $/year;182;Between 100 and 200 $/year;0;218592;True;0;1;211;251;12;3.8;12;unsat;little;considering;LEAVE
C100255;zero;1082.7067669172932;Between 1 and 2 Gbs/month;26767;Between 25000 and 50000 $/year;33;Less than 100 $/year;0;319416;True;4;4;100;192;3;3.8;13;very_unsat;very_high;actively_looking_into_it;STAY
C100256;one;629.6296296296296;Less than 1 Gbs/month;46940;Between 25000 and 50000 $/year;62;Less than 100 $/year;0;348094;True;0;4;161;268;4;1.4;13;very_unsat;avg;actively_looking_into_it;LEAVE
C100257;zero;370.3703703703703;Less than 1 Gbs/month;73790;Between 50000 and 75000 $/year;224;More than 200 $/year;48;233304;True;1;4;162;788;29;3;2;very_sat;little;considering;STAY
C100258;one;250;Less than 1 Gbs/month;42338.5;Between 25000 and 50000 $/year;210;More than 200 $/year;5;543191;True;3;1;117;222;29;2;6;unsat;high;considering;LEAVE
C100259;one;661.3418530351438;Less than 1 Gbs/month;37464.5;Between 25000 and 50000 $/year;213;More than 200 $/year;15;150581;True;1;2;162;161;28;4.9;6;very_unsat;little;no;LEAVE
C100260;zero;1590;Between 1 and 2 Gbs/month;54090;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;678421;False;0;1;176;180;0;4.3;14;very_unsat;very_little;actively_looking_into_it;LEAVE
C100262;zero;146.73913043478262;Less than 1 Gbs/month;33287.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;82;611056;False;2;4;107;287;1;3.5;1;sat;high;never_thought;STAY
C100263;one;3180;More than 2 Gbs/month;62537;Between 50000 and 75000 $/year;0;Less than 100 $/year;0;267694;True;3;1;116;462;1;11.6;14;unsat;little;actively_looking_into_it;STAY
C100264;one;229.00763358778624;Less than 1 Gbs/month;65893.5;Between 50000 and 75000 $/year;31;Less than 100 $/year;40;362455;True;0;2;133;429;3;2;1;very_unsat;very_high;considering;STAY
C100265;one;76.59574468085106;Less than 1 Gbs/month;13594;Less than 25000 $/year;0;Less than 100 $/year;37;534648;True;4;3;140;204;0;1.2;2;very_sat;little;actively_looking_into_it;STAY
C100266;zero;303.6437246963563;Less than 1 Gbs/month;61461.5;Between 50000 and 75000 $/year;244;More than 200 $/year;15;746313;False;2;4;159;376;18;4;5;very_sat;little;no;STAY
C100268;zero;482.5174825174824;Less than 1 Gbs/month;88631;More than 75000 $/year;186;Between 100 and 200 $/year;0;298490;True;0;4;153;789;20;2.6;12;avg;avg;no;LEAVE
C100269;zero;471.26436781609186;Less than 1 Gbs/month;36856.5;Between 25000 and 50000 $/year;161;Between 100 and 200 $/year;37;355147;True;1;2;106;346;17;3.1;1;very_unsat;very_high;considering;LEAVE
C100270;zero;247.42268041237116;Less than 1 Gbs/month;40576;Between 25000 and 50000 $/year;206;More than 200 $/year;47;NA;;2;2;186;164;19;5.4;1;very_unsat;little;perhaps;LEAVE
C100271;zero;258.8832487309644;Less than 1 Gbs/month;86903;More than 75000 $/year;74;Less than 100 $/year;22;586882;True;3;3;175;882;3;2.4;5;very_sat;high;actively_looking_into_it;STAY
C100272;one;424.9291784702549;Less than 1 Gbs/month;57122;Between 50000 and 75000 $/year;173;Between 100 and 200 $/year;8;730144;False;2;2;140;335;26;5;4;very_unsat;little;considering;STAY
C100273;zero;289.6551724137931;Less than 1 Gbs/month;12373;Less than 25000 $/year;0;Less than 100 $/year;19;713941;False;2;4;105;203;18;2.8;6;unsat;little;no;STAY
C100274;zero;846.1538461538462;Less than 1 Gbs/month;22492.5;Less than 25000 $/year;56;Less than 100 $/year;0;349332;True;3;3;163;216;5;4.4;12;very_sat;very_little;actively_looking_into_it;LEAVE
C100276;zero;207.75623268698058;Less than 1 Gbs/month;95616;More than 75000 $/year;181;Between 100 and 200 $/year;8;615742;False;2;3;270;792;29;2.5;5;avg;very_little;considering;STAY
C100277;zero;1890;Between 1 and 2 Gbs/month;21464;Less than 25000 $/year;0;Less than 100 $/year;78;739424;False;1;4;128;244;0;7.3;2;unsat;very_little;actively_looking_into_it;STAY
C100278;zero;432.8859060402685;Less than 1 Gbs/month;42174;Between 25000 and 50000 $/year;198;Between 100 and 200 $/year;28;589837;True;1;2;149;219;27;3.3;2;unsat;little;considering;STAY
C100279;one;463.23529411764713;Less than 1 Gbs/month;26427;Between 25000 and 50000 $/year;36;Less than 100 $/year;0;887889;False;3;1;163;244;5;1.1;10;avg;little;no;STAY
C100280;one;83.33333333333333;Less than 1 Gbs/month;47620;Between 25000 and 50000 $/year;44;Less than 100 $/year;12;188892;True;0;4;148;151;1;1.4;4;very_sat;little;actively_looking_into_it;STAY
C100281;zero;285.2459016393443;Less than 1 Gbs/month;65847;Between 50000 and 75000 $/year;205;More than 200 $/year;0;265957;True;3;4;103;300;29;3.9;11;very_unsat;little;actively_looking_into_it;STAY
C100282;one;79.67313585291114;Less than 1 Gbs/month;26880;Between 25000 and 50000 $/year;69;Less than 100 $/year;81;356417;True;4;1;167;247;4;1.6;1;unsat;very_high;considering;LEAVE
C100283;zero;139.39393939393938;Less than 1 Gbs/month;74201.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;89;237271;True;2;4;159;624;3;2.6;1;very_sat;avg;never_thought;LEAVE
C100284;zero;532.8947368421053;Less than 1 Gbs/month;85580;More than 75000 $/year;204;More than 200 $/year;0;248558;True;1;3;136;788;18;5.4;15;very_unsat;high;considering;STAY
C100286;one;1015.0375939849623;Less than 1 Gbs/month;53241.5;Between 50000 and 75000 $/year;33;Less than 100 $/year;28;928820;False;1;2;230;335;3;2.5;1;very_unsat;very_little;actively_looking_into_it;LEAVE
C100287;zero;795.1807228915663;Less than 1 Gbs/month;74351;Between 50000 and 75000 $/year;66;Less than 100 $/year;0;362960;True;0;4;147;231;4;3.4;8;very_unsat;very_little;no;STAY
C100288;zero;318.70669745958423;Less than 1 Gbs/month;34101.5;Between 25000 and 50000 $/year;163;Between 100 and 200 $/year;17;553814;True;3;4;122;174;29;3.6;6;very_unsat;little;considering;LEAVE
C100289;one;474.74747474747477;Less than 1 Gbs/month;94281.5;More than 75000 $/year;197;Between 100 and 200 $/year;0;240833;True;3;1;120;147;24;3.7;15;very_sat;very_little;no;LEAVE
C100290;zero;190.14084507042253;Less than 1 Gbs/month;66953.5;Between 50000 and 75000 $/year;184;Between 100 and 200 $/year;0;NA;;3;4;103;340;27;2.8;10;very_unsat;very_high;considering;STAY
C100292;one;475.4098360655737;Less than 1 Gbs/month;68772.5;Between 50000 and 75000 $/year;206;More than 200 $/year;6;300261;True;4;1;114;346;11;3.8;6;very_unsat;high;considering;LEAVE
C100293;one;600;Less than 1 Gbs/month;35448.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;13;856719;False;0;3;153;623;1;3;4;very_unsat;little;actively_looking_into_it;STAY
C100295;one;290.3225806451613;Less than 1 Gbs/month;43998;Between 25000 and 50000 $/year;0;Less than 100 $/year;21;193588;True;2;4;149;371;1;3;5;unsat;very_little;actively_looking_into_it;STAY
C100297;zero;1379.9999999999998;Between 1 and 2 Gbs/month;23626;Less than 25000 $/year;0;Less than 100 $/year;0;339408;True;1;3;121;135;1;2.6;13;very_unsat;very_high;actively_looking_into_it;LEAVE
C100298;one;306.12244897959187;Less than 1 Gbs/month;38191.5;Between 25000 and 50000 $/year;194;Between 100 and 200 $/year;0;175349;True;1;4;120;157;25;2;9;unsat;very_high;considering;LEAVE
C100299;one;511.1111111111111;Less than 1 Gbs/month;38169.5;Between 25000 and 50000 $/year;0;Less than 100 $/year;17;NA;;4;4;152;253;0;4.6;6;very_unsat;high;considering;STAY
C100300;zero;390.58171745152356;Less than 1 Gbs/month;53228;Between 50000 and 75000 $/year;101;Between 100 and 200 $/year;16;501476;True;2;1;180;390;1;2.7;5;very_unsat;little;considering;LEAVE
C100305;one;795.4545454545455;Less than 1 Gbs/month;63746.5;Between 50000 and 75000 $/year;164;Between 100 and 200 $/year;71;298620;True;0;1;135;419;12;8;2;very_unsat;very_high;never_thought;STAY
C100306;one;882.3529411764706;Less than 1 Gbs/month;61519.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;7;530828;True;5;4;139;561;1;4;5;very_unsat;high;considering;LEAVE
C100307;zero;107.14285714285714;Less than 1 Gbs/month;36943.5;Between 25000 and 50000 $/year;68;Less than 100 $/year;70;796161;False;1;2;102;270;5;1.6;2;unsat;little;considering;STAY
C100308;one;129.82456140350877;Less than 1 Gbs/month;23975.5;Less than 25000 $/year;55;Less than 100 $/year;70;596417;True;2;2;102;226;15;3.7;1;sat;high;considering;STAY
C100309;zero;600;Less than 1 Gbs/month;32960.5;Between 25000 and 50000 $/year;45;Less than 100 $/year;6;603339;False;2;4;142;349;4;3.1;6;very_sat;little;considering;STAY
C100313;zero;160.8832807570978;Less than 1 Gbs/month;35353;Between 25000 and 50000 $/year;217;More than 200 $/year;17;735906;False;0;2;160;146;21;1.7;4;unsat;avg;actively_looking_into_it;STAY
C100314;zero;596.4912280701755;Less than 1 Gbs/month;30840;Between 25000 and 50000 $/year;71;Less than 100 $/year;12;192410;True;0;3;161;247;5;2.4;6;very_unsat;very_little;considering;STAY
C100316;zero;66.54343807763402;Less than 1 Gbs/month;38678;Between 25000 and 50000 $/year;81;Less than 100 $/year;36;917727;False;2;1;84;301;5;2.2;1;very_unsat;little;no;STAY
C100317;one;251.96850393700794;Less than 1 Gbs/month;54586.5;Between 50000 and 75000 $/year;51;Less than 100 $/year;23;707938;False;2;2;139;317;5;3.2;4;very_sat;little;considering;STAY
C100319;zero;114.28571428571428;Less than 1 Gbs/month;19225.5;Less than 25000 $/year;0;Less than 100 $/year;11;525369;True;3;1;263;184;1;1.8;5;very_sat;very_little;actively_looking_into_it;STAY
C100321;zero;270;Less than 1 Gbs/month;65556.5;Between 50000 and 75000 $/year;0;Less than 100 $/year;76;420958;True;1;4;160;619;1;0.9;1;unsat;very_high;considering;STAY
C100322;zero;765.9574468085107;Less than 1 Gbs/month;21452;Less than 25000 $/year;41;Less than 100 $/year;0;215087;True;2;3;166;188;3;1.6;14;very_unsat;very_high;considering;LEAVE
C100323;zero;183.67346938775506;Less than 1 Gbs/month;60141.5;Between 50000 and 75000 $/year;219;More than 200 $/year;22;563402;True;3;3;113;140;29;1.3;5;very_unsat;little;never_thought;LEAVE
C100325;one;118.18181818181817;Less than 1 Gbs/month;32321;Between 25000 and 50000 $/year;0;Less than 100 $/year;23;658770;False;2;3;161;289;10;2.3;5;very_sat;high;actively_looking_into_it;STAY
C100326;one;723.0215827338128;Less than 1 Gbs/month;30955.5;Between 25000 and 50000 $/year;178;Between 100 and 200 $/year;28;701691;False;1;1;116;235;17;7.7;2;avg;high;never_thought;STAY
C100327;one;2070;More than 2 Gbs/month;22124.5;Less than 25000 $/year;0;Less than 100 $/year;19;522920;True;1;3;91;167;1;5.9;6;very_unsat;little;actively_looking_into_it;STAY
C100328;zero;155.9633027522936;Less than 1 Gbs/month;82283;More than 75000 $/year;227;More than 200 $/year;89;797091;False;1;3;164;868;10;2.7;1;very_unsat;very_little;considering;STAY
C100330;zero;672.4137931034481;Less than 1 Gbs/month;62204;Between 50000 and 75000 $/year;74;Less than 100 $/year;0;894541;False;1;2;140;761;5;1.9;10;very_unsat;very_little;no;LEAVE
C100332;zero;158.59030837004406;Less than 1 Gbs/month;21128.5;Less than 25000 $/year;47;Less than 100 $/year;8;517301;True;2;3;157;187;3;1.2;6;very_unsat;very_little;never_thought;STAY
C100333;zero;247.28850325379608;Less than 1 Gbs/month;97733.5;More than 75000 $/year;221;More than 200 $/year;14;897373;False;3;2;114;726;26;2.8;5;very_unsat;little;actively_looking_into_it;LEAVE
C100334;zero;1290;Between 1 and 2 Gbs/month;21822.5;Less than 25000 $/year;0;Less than 100 $/year;31;251772;True;1;4;98;169;1;4.3;2;very_sat;very_little;actively_looking_into_it;STAY
C100335;zero;278.81040892193306;Less than 1 Gbs/month;36089.5;Between 25000 and 50000 $/year;169;Between 100 and 200 $/year;34;305677;True;1;3;195;243;18;1.5;1;very_sat;little;considering;STAY
C100336;zero;826.3473053892217;Less than 1 Gbs/month;31171;Between 25000 and 50000 $/year;67;Less than 100 $/year;64;244273;True;1;4;193;183;3;3.6;1;very_unsat;high;considering;STAY
C100337;zero;180.00000000000003;Less than 1 Gbs/month;48929;Between 25000 and 50000 $/year;0;Less than 100 $/year;0;473416;True;0;3;159;266;1;1.6;9;very_unsat;very_little;no;STAY
